"","environment","name","predicted.value","std.error","status"
"156","REDVERS_2019","FP2593",25.7622849643643,0.845995724491505,"Estimable"
"157","REDVERS_2019","FP2594",26.6757625740305,0.845995724491504,"Estimable"
"158","REDVERS_2019","FP2595",25.7174938284689,0.845995724491504,"Estimable"
"159","REDVERS_2019","ND Hammond",20.9643817263722,0.846986411190223,"Estimable"
"160","REDVERS_2019","Topaz",24.1006301001303,0.845995724491505,"Estimable"
"161","ROBLIN_2019","AAC Bright",21.3152064870713,0.942274401195371,"Estimable"
"162","ROBLIN_2019","AAC Marvelous",22.7823481293657,0.871710397777825,"Estimable"
"163","ROBLIN_2019","AAC Prairie Sunshine",21.429166404944,0.944444869166124,"Estimable"
"164","ROBLIN_2019","CDC Bethune",22.3115484499962,0.87159667273838,"Estimable"
"165","ROBLIN_2019","CDC Buryu",22.2027257358636,0.871616481572146,"Estimable"
"166","ROBLIN_2019","CDC Dorado",19.7724396245738,0.870860766082274,"Estimable"
"167","ROBLIN_2019","CDC Glas",21.4217140949042,0.870860766082274,"Estimable"
"168","ROBLIN_2019","CDC Rowland",22.1616694523715,0.871978707735483,"Estimable"
"169","ROBLIN_2019","FP2566",23.7021072702117,0.870860766082274,"Estimable"
"170","ROBLIN_2019","FP2567",22.9755715576466,0.870860766082274,"Estimable"
"171","ROBLIN_2019","FP2573",24.4956149094481,0.870860766082274,"Estimable"
"172","ROBLIN_2019","FP2589",22.7044814644549,0.870860766082274,"Estimable"
"173","ROBLIN_2019","FP2590",24.2951871815271,0.941341100645483,"Estimable"
"174","ROBLIN_2019","FP2591",24.7754766125937,0.870860766082274,"Estimable"
"175","ROBLIN_2019","FP2592",24.4892510868693,0.871710397777825,"Estimable"
"176","ROBLIN_2019","FP2593",24.7019670157864,0.870860766082274,"Estimable"
"177","ROBLIN_2019","FP2594",23.8910397210502,0.870860766082274,"Estimable"
"178","ROBLIN_2019","FP2595",24.2221793929418,0.870860766082274,"Estimable"
"179","ROBLIN_2019","ND Hammond",20.1830491067623,0.871905474483294,"Estimable"
"180","ROBLIN_2019","Topaz",21.3474797214353,0.870860766082274,"Estimable"
"181","SASKATOON_2019","AAC Bright",23.8591980700446,0.767256353936586,"Estimable"
"182","SASKATOON_2019","AAC Marvelous",24.7777631547484,0.766775857837228,"Estimable"
"183","SASKATOON_2019","AAC Prairie Sunshine",22.7087059588565,0.767533691503125,"Estimable"
"184","SASKATOON_2019","CDC Bethune",25.1974382984841,0.766689552845588,"Estimable"
